LISTER, SIR T. VILLIERS	1873	1894	Assistant Under-Secretary for Foreign Affairs 	
LISTON, Rt. Hon. SIR ROBERT	1789	1793	Minister to Sweden 	
LISTON, Rt. Hon. SIR ROBERT	1794	1796	Ambassador to Turkey 	
LISTON, Rt. Hon. SIR ROBERT	1796	1800	Minister to the U.S.A. 	
LISTON, Rt. Hon. SIR ROBERT	1802	1803	Minister to Batavian Republic 	
LISTON, Rt. Hon. SIR ROBERT	1803	1804	Minister to Denmark 	
LISTON, Rt. Hon. SIR ROBERT	1812	1820	Ambassador to Turkey 	
LITTLE, JOHN E.R.	1962	1965	Consul-General Basra 	
LITTLE, JOHN E.R.	1965	1970	Consul-General Salonica 	
LITTLE, JOHN E.R.	1970	1972	Counsellor (Administration) Embassy Belgium 	
LITTLEJOHN COOK, GEORGE S.	1964	1966	Head of Information Executive Department Foreign Office 	
LITTLEJOHN COOK, GEORGE S.	1966	1968	Head of Guidance and Information Policy/Guidance Department Foreign and Commonwealth Office 	
LITTLEJOHN COOK, GEORGE S.	1968	1969	Head of Guidance Department Foreign and Commonwealth Office 	
LITTLEJOHN COOK, GEORGE S.	1969	1971	Counsellor Embassy Thailand 	
LIVESEY, TIMOTHY P.N.	1996	2000	Counsellor (Information) Embassy France 	
LIVINGSTON, HENRY B.			Consul-General Los Angeles 	
LIVINGSTON, HENRY B.	1950	1951	Consul-General Marseilles 	
LIVINGSTON, HENRY B.	1951	1952	Minister to Costa Rica 	
LLEWELLYN, Rt. Hon. LORD OF STEEP			Ambassador to France 	
LLEWELLYN-JONES, BENEDICT	2011	2014	High Commissioner to Rwanda and Ambassador to Burundi 	
LLEWELLYN SMITH, SIR MICHAEL J.	1980	1983	Counsellor Embassy Greece 	
LLEWELLYN SMITH, SIR MICHAEL J.	1984	1985	Head of Western European Department Foreign and Commonwealth Office 	
LLEWELLYN SMITH, SIR MICHAEL J.	1985	1987	Head of Soviet Department Foreign and Commonwealth Office 	
LLEWELLYN SMITH, SIR MICHAEL J.	1988	1891	Minister France 	
LLEWELLYN SMITH, SIR MICHAEL J.	1991	1996	Ambassador to Poland 	
LLEWELLYN SMITH, SIR MICHAEL J.	1996	1999	Ambassador to Greece 	
LLOYD, ANDREW	2003	2006	Head of Africa (Southern) Department Foreign and Commonwealth Office 	
LLOYD, ANDREW	2006	2008	Director Africa Foreign and Commonwealth Office 	
LLOYD, ANDREW	2008	2011	Director Corporate Services Foreign and Commonwealth Office 	
LLOYD, ANDREW	2011	2012	High Commissioner to Nigeria 	
LLOYD, DAVID A.	1997	2000	Ambassador to Slovenia 	
LLOYD, JOHN A.	1851	1853	Charge d’Affaires Bolivia 	
LLOYD, JOHN O.	1958	1960	Counsellor U.K. Commission South-East Asia 	
LLOYD, JOHN O.	1960	1963	Inspector 	
LLOYD, JOHN O.	1963	1967	Consul-General Osaka/Kobe 	
LLOYD, JOHN O.	1967	1970	Consul-General San Francisco 	
LLOYD, JOHN O.	1970	1973	Ambassador to Laos 	
LLOYD THOMAS, HUGH	1935	1938	Minister France 	
LOCKER, J.W.D.	1949	1951	Deputy High Commissioner Madras India 	
LOCKHART, STEPHEN A.	1957	1960	Consul-General Leopoldville 	Q56808131
LOCKHART, STEPHEN A.	1960	1962	Consul-General Zurich 	Q56808131
LOCKHART, STEPHEN A.	1962	1965	Ambassador to the Dominican Republic 	Q56808131
LOCKTON, GUY P.	1986	1989	Consul-General Jedda 	
LOCKTON, GUY P.	1992	1996	Consul-General Lyons 	
LOCOCK, SIDNEY	1865	1868	Secretary of Legation Japan 	
LOCOCK, SIDNEY	1868	1872	Secretary of Legation the Netherlands 	
LOCOCK, SIDNEY	1872	1874	Secretary of Embassy Turkey 	
LOCOCK, SIDNEY	1874	1881	Minister Resident Central American Republics 	
LOCOCK, SIDNEY	1881	1885	Minister Resident Serbia 	
LOCOCK, SIDNEY			Minister to Brazil (did not proceed)	
LODGE, MATTHEW J.			Counsellor and Deputy Head of Mission Iraq 	Q56808130
LODGE, MATTHEW J.	2010	2013	Ambassador to Finland 	Q56808130
LODGE, MATTHEW J.	2014	2017	Ambassador to Kuwait 	Q56808130
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1852	1853	Secretary of Legation Wurttemberg 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1853	1858	Secretary of Legation Prussia 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1858	1860	Minister to Austria 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1860	1862	Minister to Prussia 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1862	1866	Minister to Bavaria 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1866	1868	Ambassador to Prussia 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1868	1871	Ambassador to the Minister to the North German Confederation 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1871	1879	Ambassador to Russia 	Q2871723
LOFTUS, Rt. Hon. LORD AUGUSTUS W.F.S.	1879	1885	Governor of New South Wales 	Q2871723
LOGAN, SIR DAVID B.C.	1982	1986	Counsellor and Head of Chancery Embassy Norway 	
LOGAN, SIR DAVID B.C.	1986	1988	Head of Personnel Operations Department Foreign and Commonwealth Office 	
LOGAN, SIR DAVID B.C.	1989	1992	Minister U.S.S.R./Russia 	
LOGAN, SIR DAVID B.C.	1992	1994	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Central and Eastern Europe) 	
LOGAN, SIR DAVID B.C.	1994	1995	Assistant Under-Secretary for Foreign and Commonwealth Affairs (Defence) 	
LOGAN, SIR DAVID B.C.	1995	1997	Minister U.S.A. 	
LOGAN, SIR DAVID B.C.	1997	2001	Ambassador to Turkey 	
LOGAN, SIR DONALD A.	1960	1962	Ambassador to Guinea 	Q16018503
LOGAN, SIR DONALD A.	1962	1964	Head of Information Executive Department Foreign Office 	Q16018503
LOGAN, SIR DONALD A.	1964	1970	Counsellor (Information) France 	Q16018503
LOGAN, SIR DONALD A.	1970	1973	Ambassador to Bulgaria 	Q16018503
LOGAN, SIR DONALD A.	1973	1975	Deputy Permanent Representative to N.A.T.O. 	Q16018503
LOGAN, SIR DONALD A.	1976	1977	Ambassador U.K. Delegation to United Nations Conference on Law of the Sea 	Q16018503
LOGIE, DONALD M.	1864	1867	Consul-General Constantinople 	
LOMAS, ERNEST G.	1930	1934	Consul-General Tunis 	
LOMAS, ERNEST G.	1934	1938	Consul-General Salonica 	
LOMAS, JOANNE	2015	2018	High Commissioner to Namibia 	
LOMAS, JOANNE			High Commissioner to Rwanda and Ambassador to Burundi 	
LOMAX, SIR JOHN G.	1940	1941	Commercial Counsellor Spain 	
LOMAX, SIR JOHN G.	1941	1943	Commercial Counsellor Switzerland 	
LOMAX, SIR JOHN G.	1943	1946	Commercial Counsellor Turkey 	
LOMAX, SIR JOHN G.	1946	1949	Minister (Commercial) Argentina 	
LOMAX, SIR JOHN G.	1949	1956	Ambassador to Bolivia 	
LONDON, HUGH S.	1930	1934	Consul-General Marseilles 	
LONDON, HUGH S.	1935	1937	Minister Resident Ecuador 	
LONDON, HUGH S.	1937	1938	Consul-General New Orleans 	
LONDON, HUGH S.	1938	1940	Consul-General Paris 	
LONDONDERRY, Lieutenant-General Rt. Hon. CHARLES, 3rd MARQUESS OF	1813	1814	Minister to Prussia 	
LONDONDERRY, Lieutenant-General Rt. Hon. CHARLES, 3rd MARQUESS OF	1814	1822	Ambassador to Austria 	
LONG, ALASTAIR D.			Counsellor and Deputy Head of Mission Oman 	
LONG, CHRISTOPHER W.	1978	1980	Counsellor and Head of Chancery Embassy Syria 	
LONG, CHRISTOPHER W.	1980	1983	Deputy Permanent Representative to the United Nations Organizations Geneva 	
LONG, CHRISTOPHER W.	1983	1985	Head Of Near East and North Africa Department. Foreign and Commonwealth Office 	
LONG, CHRISTOPHER W.	1985	1988	Assistant Under-Secretary for Foreign and Commonwealth Affairs Deputy Chief Clerk and Chief Inspector 	
LONG, CHRISTOPHER W.	1988	1992	Ambassador to Switzerland 	
LONG, CHRISTOPHER W.	1992	1995	Ambassador to Egypt 	
LONG, CHRISTOPHER W.	1995	1998	Ambassador to Hungary 	
LONGBOTTOM, JULIA M.	2009	2012	Head of Far Eastern Group Foreign and Commonwealth Office 	
LONGBOTTOM, JULIA M.	2012	2016	Minister Japan 	
LONGBOTTOM, JULIA M.			Director Consular Services Foreign and Commonwealth Office 	
LONGDEN, MARTIN	2011	2014	Head of Overseas Territories Department Foreign and Commonwealth Office 	
LONGDEN, MARTIN			Counsellor and Deputy Head of Mission Afghanistan 	
LONGHURST, WILLIAM J.			Counsellor and Deputy Head of Mission Serbia 2011	
LONGHURST, WILLIAM J.			Ambassador to Cambodia 	
LONGRIGG, ANTHONY J.	1987	1991	Counsellor Embassy U.S.S.R. 	
LONGRIGG, ANTHONY J.	1991	1995	Economic Counsellor Spain 	
LONGRIGG, ANTHONY J.	1995	1997	Head of South Atlantic and Antarctic Department Foreign and Commonwealth Office 	
LONGRIGG, ANTHONY J.	1997	2000	Minister Russia 	
LONGRIGG, ANTHONY J.	2001	2004	Governor of Montserrat 	
LONGWORTH, JOHN A.	1860	1875	Agent and Consul-General Serbia 	
LONGWORTH, PETER	1987	1991	Economic and Commercial Counsellor Denmark 	
LONGWORTH, PETER	1991	1994	Economic and Commercial Counsellor and Deputy Head of Mission South Korea 	
LONGWORTH, PETER	1994	1998	Consul-General Johannesburg 	
LONGWORTH, PETER	1998	2001	High Commissioner to Zimbabwe 	
LONSDALE, CHARLES J.	2008	2012	Ambassador to Armenia 	Q5080332
LONSDALE, CHARLES J.			Deputy Permanent Representative to the Organization for Security and Co-operation in Europe 	Q5080332
LOPEZ, DANIEL	2011	2016	Consul-General New York 	
LORAINE, Rt. Hon. SIR PERCY L., Bt.	1921	1926	Minister to Persia 	Q2070271
LORAINE, Rt. Hon. SIR PERCY L., Bt.	1926	1929	Minister to Greece 	Q2070271
LORAINE, Rt. Hon. SIR PERCY L., Bt.	1929	1933	High Commissioner Egypt 	Q2070271
LORAINE, Rt. Hon. SIR PERCY L., Bt.	1933	1939	Ambassador to Turkey 	Q2070271
LORAINE, Rt. Hon. SIR PERCY L., Bt.	1939	1940	Ambassador to Italy 	Q2070271
LOTEN, GRAEME N.	1998	2001	Ambassador to Rwanda and Burundi 	
LOTEN, GRAEME N.	2001	2003	Ambassador to Mali 	
LOTEN, GRAEME N.	2004	2009	Ambassador to Tajikistan 	
LOTHIAN, Rt. Hon. PHILIP, 11th MARQUESS OF	1939	1940	Ambassador to the U.S.A. 	
LOW, BRIAN B.	1991	1994	Ambassador to Estonia 	
LOW, BRIAN B.	1994	1997	High Commissioner to Papua New Guinea 	
LOW, NICHOLAS D.	2004	2006	Counsellor and Deputy Head of Mission Algeria 	
LOW, NICHOLAS D.	2010	2014	Deputy High Commissioner Bangladesh 	
LOWDON, JOHN	1927	1934	Consul-General Cologne 	
LOWDON, JOHN	1934	1937	Consul-General Rio de Janeiro 	
LOWDON, JOHN	1937	1940	Consul-General Algiers 	
LOWE, JOHN E.C.	1965	1967	Consul-General Basra 	
LOWEN, BARRY R.	2003	2004	Commercial Counsellor and Deputy Head of Mission Saudi Arabia 2004-2006	
LOWEN, BARRY R.	2010	2014	Counsellor (Commercial) High Commission India 	
LOWEN, BARRY R.	2014	2016	Head Commercial and Economic Diplomacy/Economic Growth and Business Department Foreign and Commonwealth Office 	
LOWEN, BARRY R.			Ambassador to Algeria 	
LOWEN, SHARON			Counsellor and Deputy Head of Mission Argentina 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1894	1898	Secretary of Legation Japan 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1898	1899	Consul-General Buda-Pest 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1899	1901	Secretary of Embassy U.S.A. 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1901	1905	Minister to Chile 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1905	1908	Minister to Morocco 	
LOWTHER, Rt. Hon. SIR GERARD A., Bt.	1908	1913	Ambassador to Turkey 	
LOWTHER, SIR H. CROFTON	1901	1906	Secretary of Legation Brazil 	Q5725110
LOWTHER, SIR H. CROFTON	1906	1909	Secretary of Embassy (Counsellor) Japan 	Q5725110
LOWTHER, SIR H. CROFTON	1909	1913	Minister to Chile 	Q5725110
LOWTHER, SIR H. CROFTON	1913	1916	Minister to Denmark 	Q5725110
LOWTHER, Hon. WILLIAM	1852	1856	Secretary of Legation Two Sicilies 	
LOWTHER, Hon. WILLIAM	1858	1859	Secretary of Legation Russia 	
LOWTHER, Hon. WILLIAM			Secretary of Legation Two Sicilies (did not proceed)	
LOWTHER, Hon. WILLIAM	1859	1867	Secretary of Legation/Embassy Prussia 	
LOWTHER, Hon. WILLIAM	1867	1868	Minister to Argentina 	
LUCAS, Hon. IVOR T.M.	1968	1969	Counsellor and Charge d’Affaires High Commission Aden 	
LUCAS, Hon. IVOR T.M.	1969	1971	Deputy High Commissioner Kaduna Nigeria 	
LUCAS, Hon. IVOR T.M.	1972	1975	Counsellor and Head of Chancery Embassy Denmark 	
LUCAS, Hon. IVOR T.M.	1975	1979	Head of Middle East Department Foreign and Commonwealth Office 	
LUCAS, Hon. IVOR T.M.	1979	1981	Ambassador to Oman 	
LUCAS, Hon. IVOR T.M.	1982	1984	Ambassador to Syria 	
LUCE, SIR WILLIAM H.T.	1956	1960	Governor of Aden 	
LUCE, SIR WILLIAM H.T.	1961	1966	British Resident Persian Gulf 	
LUKE, ROBERT H.V.	2012	2016	High Commissioner to Malta 	Q56808126
LUMLEY, Rt. Hon. SIR JOHN	1854	1858	Secretary of Legation U.S.A. 	
LUMLEY, Rt. Hon. SIR JOHN	1858	1859	Secretary of Legation Spain 	
LUMLEY, Rt. Hon. SIR JOHN	1859	1860	Secretary of Legation Russia 	
LUMLEY, Rt. Hon. SIR JOHN			Secretary of Embassy Turkey 	
LUMLEY, Rt. Hon. SIR JOHN	1860	1866	Secretary of Embassy Russia 	
LUMLEY, Rt. Hon. SIR JOHN	1866	1867	 Minister to Saxony 	
LUMLEY, Rt. Hon. SIR JOHN	1867	1868	Minister to Switzerland 	
LUMLEY, Rt. Hon. SIR JOHN	1868	1883	Minister to Belgium 	
LUMLEY, Rt. Hon. SIR JOHN	1883	1888	Ambassador to Italy 	
LUSH, CHRISTOPHER D.	1971	1973	Head of Aviation and Telecommunications Department Foreign and Commonwealth Office 	
LUSH, CHRISTOPHER D.	1974	1978	Counsellor Embassy France 	
LUSH, CHRISTOPHER D.	1978	1982	Counsellor Embassy Austria 	
LUSH, CHRISTOPHER D.	1983	1986	Permanent Representative to the Council of Europe 	
LYALL, WILLIAM C.	1969	1973	Consul-General Genoa 	
LYALL, WILLIAM C.	1974	1978	Counsellor (Administration) Federal Republic of Germany 	
LYALL GRANT, SIR MARK J.	1996	1998	Deputy High Commissioner South Africa 	Q4253165
LYALL GRANT, SIR MARK J.	1998	2000	Head of European Union (Internal) Department Foreign and Commonwealth Office 	Q4253165
LYALL GRANT, SIR MARK J.	2000	2003	Director Africa Foreign and Commonwealth Office 	Q4253165
LYALL GRANT, SIR MARK J.	2003	2006	High Commissioner to Pakistan 	Q4253165
LYALL GRANT, SIR MARK J.	2007	2009	Political Director/Director-General for Political Affairs Foreign and Commonwealth Office 	Q4253165
LYALL GRANT, SIR MARK J.	2009	2015	Permanent Representative to the United Nations Organization New York 	Q4253165
LYALL GRANT, SIR MARK J.	2015	2017	National Security Adviser to the Prime Minister 	Q4253165
LYNCH, PAUL F.	2005	2007	Consul-General Osaka 	
LYNCH, PAUL F.	2007	2011	Consul-General Houston 	
LYNE, KEVIN D.	2007	2009	Ambassador to Montenegro 	
LYNE, RICHARD J.	1997	2000	Deputy High Commissioner Trinidad and Tobago 	Q56808124
LYNE, RICHARD J.	2004	2008	High Commissioner to Solomon Islands 	Q56808124
LYNE, SIR RODERIC M.J.	1987	1990	Counsellor and Head of Chancery Embassy U.S.S.R. 	
LYNE, SIR RODERIC M.J.	1990	1992	Head of Soviet Department Foreign and Commonwealth Office 	
LYNE, SIR RODERIC M.J.	1992	1993	Head of Eastern Department Foreign and Commonwealth Office 	
LYNE, SIR RODERIC M.J.	1993	1996	Private Secretary (Foreign Affairs) to the Prime Minister 	
LYNE, SIR RODERIC M.J.	1997	2000	Permanent Representative to the United Nations Organizations Geneva 	
LYNE, SIR RODERIC M.J.	2000	2004	Ambassador to Russia 	
LYONS, Admiral SIR EDMUND	1835	1849	Minister to Greece 	
LYONS, Admiral SIR EDMUND	1849	1851	Minister to Switzerland 	
LYONS, Admiral SIR EDMUND	1851	1853	Minister to Sweden 	
LYONS, RICHARD, 1st VISCOUNT	1856	1858	Secretary of Legation Tuscany 	Q1509753
LYONS, RICHARD, 1st VISCOUNT			Minister to Tuscany 	Q1509753
LYONS, RICHARD, 1st VISCOUNT	1858	1865	Minister to the U.S.A. 	Q1509753
LYONS, RICHARD, 1st VISCOUNT	1865	1867	Ambassador to Turkey 	Q1509753
LYONS, RICHARD, 1st VISCOUNT	1867	1887	Ambassador to France 	Q1509753
LYSCOM, DAVID E.	1991	1995	Counsellor (Science Technology and Environment) Embassy Germany 	
LYSCOM, DAVID E.	1996	1998	Head of Environment Science and Energy Department Foreign and Commonwealth Office 	
LYSCOM, DAVID E.	1998	2001	Ambassador to Slovakia 	
LYSCOM, DAVID E.	2004	2008	Permanent Representative to the O.E.C.D. 	
LYSTER-BINNS, BENJAMIN (BEN) E.N.	2012	2016	Ambassador to Uruguay 	
LYTHGO, WILBUR R.	1966	1968	Head of Office Services and Supply Department Foreign and Commonwealth Office 	
LYTHGO, WILBUR R.	1968	1971	Consul-General Washington 	
LYTHGO, WILBUR R.	1971	1973	Consul-General Cleveland 	
MABY, A. CEDRIC	1957	1959	Counsellor Legation China 	Q28482008
MABY, A. CEDRIC	1962	1964	Commercial Counsellor Austria 	Q28482008
MABY, A. CEDRIC	1964	1965	Commercial Counsellor Turkey 	Q28482008
MABY, A. CEDRIC	1968	1971	Consul-General Zurich 	Q28482008
MACADIE, JEREMY J.	2004	2008	Ambassador to Rwanda and Burundi 	
MACAIRE, ROBERT N.P.	2002	2004	Head of Counter-Terrorism Policy Department Foreign and Commonwealth Office 	Q1563639
MACAIRE, ROBERT N.P.	2004	2006	Counsellor (Political) High Commission India 	Q1563639
MACAIRE, ROBERT N.P.	2006	2008	Director Consular Services Foreign and Commonwealth Office 	Q1563639
MACAIRE, ROBERT N.P.	2008	2011	High Commissioner to Kenya 	Q1563639
MACAN, THOMAS T.	1986	1988	Head of Commonwealth Co-ordination Department Foreign and Commonwealth Office 	
MACAN, THOMAS T.	1988	1990	Head of Training Department Foreign and Commonwealth Office 	
MACAN, THOMAS T.	1990	1994	Commercial Counsellor and Deputy Head of Mission Portugal 	
MACAN, THOMAS T.	1995	1998	Ambassador to Lithuania 	
MACAN, THOMAS T.	1999	2002	Minister and Deputy High Commissioner India 	
MACAN, THOMAS T.	2002	2006	Governor of the British Virgin Islands 	
MACANN, Major ARTHUR E.H.	1936	1939	Counsellor Legation Afghanistan 	
MacDERMOT, SIR DERMOT F.	1951	1954	Head of Japan and Pacific Department Foreign Office Inspector 	Q4275621
MacDERMOT, SIR DERMOT F.	1954	1956	Minister to Romania 	Q4275621
MacDERMOT, SIR DERMOT F.	1956	1959	Ambassador to Indonesia 	Q4275621
MacDERMOT, SIR DERMOT F.	1959	1961	Assistant Under-Secretary for Foreign Affairs (Asia) 	Q4275621
MacDERMOT, SIR DERMOT F.	1961	1964	Ambassador to Thailand 	Q4275621
MACDERMOTT, ALASDAIR T.	2002	2007	High Commissioner to Namibia 	
MACDONALD, Rt. Hon. Sir CLAUDE M.	1896	1900	Minister to China 	Q1096957
MACDONALD, Rt. Hon. Sir CLAUDE M.	1900	1912	Minister/Ambassador to Japan 	Q1096957
MACDONALD, JOHN G.	1986	1989	Ambassador to Paraguay 	
MACDONALD, JOHN G.	1990	1992	Ambassador to Panama 	
MACDONALD, JOHN W.	1991	1994	Consul-General Shanghai 	
MACDONALD, Rt. Hon. MALCOLM J.	1941	1946	High Commissioner to Canada 	
MACDONALD, Rt. Hon. MALCOLM J.	1946	1948	Governor-General of Malaya 	
MACDONALD, Rt. Hon. MALCOLM J.	1948	1955	Commissioner-General for South-East Asia 	
MACDONALD, Rt. Hon. MALCOLM J.	1955	1960	High Commissioner to India 	
MACDONALD, Rt. Hon. MALCOLM J.			Governor of Kenya 	
MACDONALD, Rt. Hon. MALCOLM J.	1965	1966	High Commissioner to Kenya 	
MACDONELL, E. ERROL N.	1912	1921	Consul-General Lourenco Marques 	
MACDONELL, E. ERROL N.	1921	1924	Consul-General Rio de Janeiro 	
MACDONELL, Rt. Hon. SIR HUGH G.	1869	1872	Secretary of Legation Argentina 	
MACDONELL, Rt. Hon. SIR HUGH G.	1872	1875	Secretary of Legation Spain 	
MACDONELL, Rt. Hon. SIR HUGH G.	1875	1878	Secretary of Embassy Germany 	
MACDONELL, Rt. Hon. SIR HUGH G.	1878	1882	Secretary of Embassy Italy 	
MACDONELL, Rt. Hon. SIR HUGH G.	1882	1885	Charge d’Affaires Bavaria 	
MACDONELL, Rt. Hon. SIR HUGH G.	1885	1888	Minister to Brazil 	
MACDONELL, Rt. Hon. SIR HUGH G.	1888	1893	Minister to Denmark 	
MACDONELL, Rt. Hon. SIR HUGH G.	1893	1902	Minister to Portugal 	
MACE, ANDREW S.	2008	2011	Ambassador to Cambodia 	
MACFARLANE, DONALD	1955	1958	Commercial Counsellor U.S.A. 	
MACFARLANE, DONALD	1958	1960	Commercial Counsellor Portugal and Consul-General Lisbon 	
MACFARLANE, DONALD	1960	1964	Consul-General Frankfort 	
MACFARLANE, DONALD	1964	1967	Consul-General Naples	
MACFARLANE, DONALD	1967	1970	Head of Treaty and Nationality Department Foreign Office 	
MACGLASHAN, MAUREEN E.	1982	1986	Counsellor Embassy Romania 	
MACGLASHAN, MAUREEN E.	1990	1991	Counsellor Embassy Yugoslavia 	
MACGLASHAN, MAUREEN E.	1991	1992	Head of Western Europe Department Foreign and Commonwealth Office 	
MACGLASHAN, MAUREEN E.	1995	1998	Ambassador to the Holy See 	
MACGREGOR, EDWARD I.R.	1968	1971	Consul-General Detroit 	
MACGREGOR, JOHN M.	1986	1989	Counsellor and Head of Chancery Embassy Czechoslovakia 	
MACGREGOR, JOHN M.	1990	1993	Counsellor and Head of Chancery Embassy France 	
MACGREGOR, JOHN M.	1993	1995	Head of European Union (External) Department Foreign and Commonwealth Office 	
MACGREGOR, JOHN M.	1995	1998	Consul-General Dusseldorf 	
MACGREGOR, JOHN M.	1998	2000	Ambassador to Poland 	
MACGREGOR, JOHN M.	2000	2002	Director Wider Europe Foreign and Commonwealth Office 	
MACGREGOR, JOHN M.	2002	2007	Ambassador to Austria and Permanent Representative to the United Nations Organizations Vienna 2006-2007	
MACGREGOR, DAME JUDITH A.	2001	2003	Head of Security Strategy Department Foreign and Commonwealth Office 	
MACGREGOR, DAME JUDITH A.	2004	2007	Ambassador to Slovakia 	
MACGREGOR, DAME JUDITH A.	2007	2009	Director Migration Foreign and Commonwealth Office 	
MACGREGOR, DAME JUDITH A.	2009	2013	Ambassador to Mexico 	
MACGREGOR, DAME JUDITH A.	2013	2017	High Commissioner to South Africa 	
MACHTIG, SIR ERIC G.	1930	1936	Assistant Secretary Dominions Office 	Q18917550
